lat,lon,swing
46.0108,-98.5261,577
46.0139,-102.6547,513
46.0261,-91.4442,527
46.0264,-114.1764,439
46.0267,-68.5,489
46.0306,-110.5056,408
46.0333,-97.595,576
46.0336,-116.3919,392
46.0406,-99.3742,554
46.0436,-118.4628,434
46.05,-100.6667,548
46.0544,-90.5217,527
46.0556,-88.6275,507
46.0625,-122.2042,323
46.0667,-96.9,568
46.0667,-91.8667,537
46.0714,-115.9336,425
46.0725,-97.1461,576
46.0931,-115.5356,469
46.0947,-118.2869,437
46.0958,-96.4092,585
46.0983,-115.8875,450
46.1047,-110.05,375
46.1081,-123.2058,256
46.1136,-92.9936,532
46.1222,-89.8772,521
46.1236,-67.7928,496
46.125,-95.9089,568
46.1314,-112.9569,420
46.1358,-123.8783,198
46.1442,-115.5964,461
46.1458,-98.0919,586
46.1506,-122.9164,284
46.1569,-123.8825,167
46.1581,-98.4,562
46.1758,-101.8561,540
46.1825,-103.4061,509
46.1864,-84.3239,482
46.1922,-113.2631,373
46.1989,-85.0728,471
46.2014,-119.7581,444
46.2061,-67.8417,496
46.2111,-119.1011,441
46.2147,-96.1783,565
46.2167,-108.0261,463
46.2297,-116.0336,478
46.2314,-112.1136,433
46.2333,-116.4833,396
46.235,-88.4539,516
46.2358,-116.2467,401
46.2375,-116.6225,370
46.2447,-118.8786,422
46.245,-91.8047,537
46.2553,-114.1642,441
46.2608,-99.56,544
46.2667,-119.1167,447
46.2667,-100.2306,564
46.2681,-96.5914,576
46.2719,-106.6744,488
46.2778,-89.1742,508
46.2833,-85.95,498
46.2858,-105.2919,534
46.2919,-96.1172,570
46.2942,-107.2278,478
46.2964,-84.5761,486
46.2986,-109.2561,445
46.3014,-92.5406,539
46.3022,-100.3258,560
46.3108,-109.3719,411
46.3119,-119.2633,433
46.3133,-85.5106,487
46.3153,-118.0022,408
46.3158,-113.3,415
46.3197,-93.5014,541
46.3233,-96.6108,590
46.3236,-120.0103,451
46.3256,-108.7403,454
46.3286,-114.0836,446
46.3308,-111.5378,440
46.3333,-91.2667,539
46.3344,-86.92,480
46.3414,-86.9242,485
46.3433,-94.2086,550
46.3547,-98.2928,573
46.3575,-91.8317,548
46.3583,-104.25,523
46.3619,-110.6003,424
46.3647,-104.275,515
46.3675,-124.0378,152
46.3689,-90.6417,514
46.3694,-98.7661,560
46.3719,-102.3164,528
46.3725,-85.5089,473
46.3747,-117.0156,432
46.3797,-100.9408,549
46.3872,-123.5603,233
46.3911,-112.7975,425
46.3939,-95.3939,551
46.3992,-119.1561,418
46.4025,-97.2381,580
46.4047,-94.1308,549
46.4119,-94.3608,547
46.4122,-86.6625,455
46.4167,-86.65,436
46.4178,-104.5164,521
46.425,-101.5742,526
46.4267,-105.8825,528
46.4283,-67.8442,504
46.4314,-95.5464,567
46.4328,-109.8311,434
46.4353,-120.4203,452
46.4378,-92.7578,551
46.4386,-97.6856,579
46.4414,-108.5397,454
46.4581,-101.2,555
46.4619,-90.1933,515
46.4656,-90.1892,511
46.4672,-117.5883,417
46.4794,-84.3572,483
46.4808,-96.2869,576
46.4819,-103.3222,516
46.4833,-122.8167,299
46.4856,-92.2875,520
46.4858,-90.4372,504
46.4867,-84.4089,489
46.4911,-87.6894,494
46.4922,-115.8006,429
46.4992,-87.845,518
46.5,-110.3378,412
46.5022,-116.3217,445
46.5053,-120.1678,446
46.5067,-99.7692,566
46.5092,-95.38,561
46.51,-114.7111,452
46.51,-88.6664,492
46.5136,-114.0911,459
46.5172,-100.3486,561
46.5186,-122.1383,293
46.5192,-87.9858,506
46.5258,-93.6675,542
46.5311,-87.5483,498
46.5333,-109.3442,422
46.5372,-92.1186,524
46.5378,-91.5919,523
46.5414,-102.8692,517
46.5436,-110.9,437
46.5458,-87.3794,451
46.5486,-90.9189,509
46.5522,-90.9161,516
46.5631,-112.4342,439
46.5683,-120.5428,448
46.5742,-120.6008,447
46.5831,-90.9678,515
46.5869,-89.5475,515
46.5897,-120.5414,435
46.5917,-101.8075,535
46.6008,-107.8689,482
46.6014,-85.2239,483
46.6056,-111.9636,476
46.6092,-121.6744,314
46.6106,-69.5219,507
46.6167,-97.6383,573
46.6275,-99.1383,570
46.631100000000004,-115.8086,409
46.6383,-113.1761,478
46.6447,-88.4811,511
46.6456,-112.2656,450
46.6464,-119.9064,455
46.65,-111.7333,457
46.65,-109.48,395
46.6533,-123.73,221
46.6539,-68.0089,511
46.6644,-118.8828,458
46.665,-88.375,512
46.6667,-85.95,460
46.6694,-94.1089,554
46.6706,-100.2294,565
46.6722,-120.4994,449
46.6803,-92.9542,534
46.7,-92.0167,474
46.7047,-92.5253,543
46.7153,-99.4475,562
46.72,-122.9528,289
46.7225,-118.6525,464
46.7253,-101.505,546
46.7281,-116.9558,427
46.7392,-107.2078,502
46.7439,-117.1086,409
46.7447,-104.3089,501
46.7492,-121.812,337
46.7531,-84.9789,439
46.7603,-117.1861,417
46.7614,-104.9619,529
46.7681,-92.0903,475
46.7703,-99.4778,559
46.7708,-100.7603,560
46.7744,-116.1761,427
46.7781,-91.3856,499
46.7781,-90.7653,497
46.7858,-121.7425,262
46.7886,-119.0461,426
46.7925,-68.4772,506
46.7939,-105.3022,532
46.7953,-93.3211,544
46.7994,-102.7972,524
46.8008,-124.0864,158
46.8128,-100.9097,548
46.8167,-117.8831,456
46.8203,-106.2453,511
46.8325,-87.7503,478
46.8333,-123.2333,286
46.8339,-100.7969,545
46.8342,-89.2075,494
46.8367,-119.6633,470
46.8369,-92.2097,521
46.8372,-95.8372,579
46.8511,-108.3133,452
46.8706,-68.0172,508
46.875,-111.1633,420
46.8769,-97.2328,588
46.8814,-113.5744,472
46.8819,-113.0564,465
46.8831,-88.8608,503
46.8833,-117.35,407
46.8833,-90.8167,494
46.8844,-98.685,586
46.8847,-110.2894,380
46.8875,-96.7478,592
46.8886,-102.3192,539
46.8911,-102.8111,518
46.8917,-99.9325,566
46.8925,-101.4897,561
46.8947,-103.3769,513
46.8983,-113.9678,453
46.8997,-94.387200000000007,548
46.9006,-95.0678,566
46.9028,-102.0478,532
46.9161,-103.5264,530
46.9208,-114.0925,479
46.9244,-114.0911,463
46.9253,-96.8111,590
46.9258,-98.6692,576
46.9283,-104.0158,517
46.9558,-112.6547,450
46.9558,-98.0203,574
46.96,-67.8833,503
46.9603,-116.855,404
46.9631,-95.6631,557
46.9658,-123.8292,192
46.9692,-120.54,446
46.9728,-123.9303,181
46.9728,-92.87,538
46.9733,-122.9033,287
46.9878,-104.1567,529
46.9914,-112.01220000000001,437
46.9956,-111.5772,397
46.9989,-102.4761,537
46.9997,-109.8694,416
47.0036,-114.4781,468
47.0092,-123.4008,276
47.0139,-116.2664,389
47.0219,-107.8225,474
47.0258,-108.8031,419
47.0258,-91.6653,456
47.0339,-120.5303,454
47.0381,-110.7858,409
47.0414,-110.7761,402
47.0492,-109.4578,427
47.0567,-106.6167,498
47.0575,-109.9514,405
47.0644,-101.2119,539
47.07,-105.4953,503
47.0744,-94.57,551
47.0792,-96.7758,593
47.0886,-69.025,514
47.0933,-117.5878,428
47.0997,-94.5725,554
47.1064,-104.7183,536
47.1167,-99.5333,590
47.1178,-118.3722,459
47.1253,-91.7067,520
47.1333,-100,583
47.1358,-122.2558,272
47.1414,-121.9356,251
47.1547,-110.2239,399
47.1603,-100.7892,557
47.1664,-67.9397,513
47.1686,-88.4889,489
47.1694,-122.0036,273
47.17,-92.4667,540
47.1889,-120.9131,408
47.19,-112.2906,418
47.1906,-103.2247,539
47.1928,-114.8903,466
47.1944,-102.8414,538
47.2,-123.1,298
47.2,-122.3333,288
47.2003,-91.3672,473
47.2078,-119.3192,477
47.2142,-113.5203,467
47.2156,-119.8478,464
47.2194,-111.71,421
47.2256,-95.1919,562
47.2325,-117.3625,428
47.2336,-123.9897,226
47.2381,-123.1408,284
47.2386,-68.6136,510
47.2422,-121.1869,363
47.2428,-97.6561,610
47.2436,-93.4975,554
47.2467,-94.2228,556
47.2472,-122.4122,265
47.2472,-91.8625,534
47.2508,-93.5861,556
47.2525,-115.9206,472
47.2614,-123.7147,267
47.2622,-101.7906,564
47.2653,-98.8578,572
47.2675,-122.5761,269
47.2767,-121.3372,320
47.2842,-103.9006,539
47.2844,-101.0267,558
47.2856,-68.3133,511
47.2875,-105.83,518
47.2947,-101.8186,563
47.2972,-110.7456,410
47.2992,-96.5161,595
47.3,-122.8667,265
47.3014,-99.9189,570
47.3036,-115.0908,469
47.3058,-121.8514,271
47.3078,-119.5153,481
47.3117,-116.9561,421
47.3144,-106.9103,525
47.315,-114.0983,448
47.3164,-116.5789,434
47.3172,-95.9675,575
47.3181,-109.9372,428
47.3258,-106.9475,510
47.3328,-118.6944,458
47.3389,-108.4983,473
47.3464,-102.5867,537
47.35,-100.0167,567
47.3706,-123.16,283
47.3714,-102.7606,530
47.3767,-121.9614,283
47.3847,-94.6147,556
47.3864,-92.8389,545
47.3889,-115.4225,462
47.3978,-120.2014,478
47.4011,-103.2072,544
47.405,-98.0381,585
47.4083,-113.7125,434
47.4122,-105.595,530
47.4144,-121.7561,282
47.4172,-122.2433,275
47.4175,-117.5264,428
47.4289,-120.31,473
47.4333,-120.35,469
47.4389,-97.0664,588
47.4444,-122.3139,266
47.4494,-99.1294,574
47.45,-91.2167,507
47.4536,-104.3378,546
47.455,-101.1461,577
47.4569,-115.645,392
47.4581,-92.5303,546
47.4597,-111.3847,426
47.4667,-87.8833,419
47.4675,-87.8669,463
47.4694,-104.895,517
47.4714,-115.8,420
47.4733,-111.3822,436
47.4753,-115.9314,416
47.4778,-111.7406,409
47.4819,-106.4681,512
47.4825,-100.4444,579
47.4869,-108.8372,469
47.4883,-111.2781,439
47.4931,-112.3964,402
47.4933,-122.2144,268
47.4933,-118.25,459
47.4981,-101.375,552
47.4989,-97.3514,596
47.5089,-99.1211,585
47.5139,-123.812,259
47.5167,-111.1833,446
47.5214,-100.8883,563
47.5303,-122.3008,260
47.5319,-110.5769,392
47.5339,-116.1222,436
47.5369,-94.8297,554
47.5375,-114.2761,440
47.5414,-121.8361,265
47.5586,-120.675,479
47.5589,-109.3758,457
47.5636,-95.7244,573
47.5667,-106.7,513
47.5689,-122.6828,274
47.5711,-124.2922,229
47.5775,-108.7272,470
47.5808,-98.6422,592
47.5933,-115.3594,470
47.5983,-97.9,585
47.6,-114.6833,464
47.6,-103.2597,551
47.6014,-110.2669,444
47.6017,-112.7536,386
47.6153,-111.9855,403
47.6167,-108.7,488
47.6217,-117.5281,448
47.6308,-93.6522,552
47.6456,-99.6219,580
47.6458,-101.4394,554
47.6497,-120.08,482
47.65,-122.3,254
47.6539,-101.4197,560
47.6542,-118.1408,460
47.6581,-92.1958,550
47.6714,-94.5175,552
47.675,-114.1906,446
47.6775,-114.2419,455
47.6811,-117.6267,449
47.6822,-116.7967,422
47.6831,-117.3214,436
47.6856,-119.1111,490
47.6872,-122.2553,263
47.6981,-90.6656,501
47.6983,-120.3228,469
47.7122,-91.9533,565
47.7283,-104.1467,547
47.7472,-90.3444,399
47.7517,-90.3578,420
47.7567,-118.6775,473
47.7619,-98.1817,603
47.7722,-121.4819,307
47.7817,-92.2783,543
47.785,-120.6456,432
47.7919,-111.2192,445
47.7947,-100.5847,577
47.8003,-92.2867,546
47.8014,-96.6028,595
47.8039,-103.2892,552
47.8056,-109.81,487
47.8083,-99.8758,588
47.8092,-122.9136,297
47.8206,-112.1919,407
47.8214,-101.2922,572
47.8306,-110.6608,463
47.8333,-95.85,585
47.8358,-94.2556,567
47.8361,-120.0381,467
47.8417,-107.9556,512
47.8453,-121.9944,276
47.8664,-121.7175,270
47.8667,-93.0667,534
47.8669,-115.6278,455
47.8742,-97.7106,588
47.875,-114.0331,410
47.8769,-95.0161,562
47.88,-105.3686,535
47.8881,-96.2658,593
47.8947,-92.5336,556
47.8964,-117.9933,460
47.8967,-102.9208,559
47.9078,-122.2803,240
47.9178,-108.5272,410
47.9203,-113.8394,451
47.9217,-97.0981,600
47.9239,-91.8586,570
47.9333,-91.7667,559
47.9375,-124.555,191
47.9428,-97.1839,596
47.9442,-110.5308,472
47.9544,-118.9997,489
47.9558,-124.3539,246
47.9711,-89.6908,484
47.9733,-115.2239,438
47.9742,-117.4283,452
47.9753,-122.195,252
47.9753,-91.4556,563
47.9764,-107.5486,513
47.9803,-116.5594,408
47.9967,-119.6483,506
48.0119,-106.4117,544
48.0128,-112.4369,384
48.0164,-123.5906,295
48.0356,-98.01,599
48.0475,-100.31,588
48.0508,-92.7636,551
48.0667,-124.1167,261
48.0667,-121.5667,309
48.0781,-99.2656,584
48.0797,-100.875,556
48.08,-116.0014,444
48.085,-123.0639,216
48.0864,-116.0572,432
48.0944,-105.5744,563
48.1,-105.6483,565
48.1056,-114.8778,446
48.1069,-98.8681,580
48.1075,-120.0078,509
48.1139,-123.4317,207
48.1161,-122.7586,246
48.1203,-123.4983,216
48.1322,-106.3536,566
48.1331,-96.1667,606
48.135,-110.0608,487
48.1375,-103.7372,566
48.1503,-104.5089,571
48.1603,-90.8842,555
48.1731,-109.0044,425
48.1739,-103.6367,572
48.1794,-111.9614,432
48.1803,-101.2964,570
48.1842,-117.0475,470
48.1889,-114.1342,441
48.1925,-106.6383,571
48.1969,-93.7994,556
48.1989,-120.7736,428
48.2064,-106.6242,561
48.2064,-94.3939,573
48.2072,-122.6914,239
48.2325,-95.2481,568
48.2383,-108.6775,483
48.2553,-101.2733,561
48.256100000000004,-115.8494,451
48.26,-121.6036,333
48.2675,-100.8439,572
48.2733,-117.7408,473
48.2783,-110.6019,472
48.2881,-99.4317,591
48.2942,-116.5628,432
48.3006,-95.9817,598
48.3042,-114.2636,461
48.3056,-95.8744,568
48.3083,-105.1017,552
48.3089,-112.2511,417
48.3094,-114.2522,446
48.31,-111.0878,478
48.3164,-113.3542,409
48.3311,-96.8253,604
48.3425,-114.0217,465
48.3478,-107.1533,528
48.35,-122.6667,188
48.3508,-120.7264,468
48.3514,-116.8356,467
48.3542,-99.9925,593
48.3567,-102.4117,575
48.3589,-107.8714,527
48.3681,-93.7214,559
48.3706,-100.3908,597
48.3806,-115.5578,478
48.3939,-107.7286,547
48.3989,-102.9181,574
48.4,-97.75,589
48.4036,-115.5392,496
48.4081,-114.3594,464
48.4089,-106.5144,549
48.4089,-93.0483,561
48.41,-115.3181,456
48.4181,-97.4247,610
48.4267,-98.47,605
48.4403,-122.3867,247
48.4469,-113.2239,395
48.45,-105.9333,535
48.4583,-101.5697,579
48.4608,-119.5167,504
48.4661,-107.3528,520
48.4742,-120.1886,506
48.4806,-115.9061,480
48.4828,-104.4514,558
48.4886,-105.2097,531
48.4958,-122.2355,256
48.4983,-109.7972,511
48.5003,-113.9847,457
48.5011,-92.6444,564
48.5042,-111.8553,445
48.5119,-122.6136,239
48.5153,-110.9711,487
48.5222,-123.0231,236
48.5353,-108.7964,505
48.5397,-121.7422,293
48.5406,-121.4461,306
48.5428,-109.7633,508
48.5472,-117.9019,474
48.5475,-105.2706,563
48.5497,-114.5739,474
48.5558,-119.7492,448
48.5614,-93.3981,569
48.5617,-110.7669,479
48.5653,-110.3022,486
48.5722,-102.6467,572
48.5883,-109.2256,512
48.5933,-120.4053,489
48.6033,-112.3753,429
48.6061,-100.2911,597
48.61,-95.1817,576
48.6117,-122.8064,227
48.6147,-100.7264,590
48.6297,-99.8069,607
48.6469,-118.7314,468
48.6525,-121.6931,322
48.6631,-103.2131,571
48.6692,-102.0975,563
48.6719,-106.4811,538
48.6758,-121.2419,339
48.6928,-116.3103,464
48.6956,-106.3153,546
48.7094,-94.5869,581
48.7142,-121.1431,353
48.7167,-115.8833,464
48.7167,-111.4747,457
48.7167,-94.6,572
48.7178,-122.5114,242
48.7272,-121.0722,361
48.7383,-113.4294,416
48.7411,-113.4331,384
48.7603,-101.5089,583
48.7622,-98.3447,593
48.7647,-114.2842,444
48.7714,-96.9406,639
48.775,-104.5678,567
48.7778,-107.4536,553
48.7783,-114.8997,483
48.7792,-114.2889,446
48.7806,-119.4242,484
48.7939,-122.5372,239
48.7994,-102.2464,570
48.8197,-104.9428,557
48.8217,-100.4525,591
48.8306,-105.4758,561
48.8411,-99.7508,562
48.8486,-95.7675,598
48.8542,-110.5961,474
48.8628,-97.7014,594
48.8708,-104.05,563
48.8742,-117.8667,493
48.881100000000004,-99.5861,554
48.8869,-111.7275,449
48.8947,-95.33,580
48.8978,-115.0644,491
48.9075,-103.2944,581
48.9081,-103.8056,572
48.9097,-101.0192,605
48.9375,-110.5661,485
48.9389,-113.3719,392
48.9514,-115.6267,460
48.9672,-122.3292,295
48.9675,-102.1703,578
48.9711,-97.2417,606
48.9761,-111.3994,428
48.9775,-122.7928,262
48.9947,-117.3544,453
48.9972,-111.9642,462
48.9975,-104.575,565
48.9978,-107.8331,545
48.9983,-112.7886,427
48.9989,-106.38,550
48.9989,-99.3464,584
48.9992,-110.2147,534
48.9992,-108.3894,523
48.9994,-116.4992,448
